"district"	"ENROLL_TOTAL"	"ENROLL_MEAN"	"GR_Kto5_TOTAL"	"GR_Kto5_MEAN"	"GR_6to8_TOTAL"	"GR_6to8_MEAN"	"GR_9to12_TOTAL"	"GR_9to12_MEAN"	"YEAR"
"3651"	67314	42484	72.6222222222222	20075	34.3162393162393	9723	16.6205128205128	12447	21.2769230769231	2001
"3652"	67322	417	18.9545454545455	267	12.1363636363636	150	6.81818181818182	0	0	2001
"3653"	67330	14823	48.4411764705882	6905	22.5653594771242	3299	10.781045751634	4274	13.9673202614379	2001
"3654"	67348	3669	56.4461538461538	2470	38	1192	18.3384615384615	0	0	2001
"3655"	67355	1831	87.1904761904762	0	0	0	0	1815	86.4285714285714	2001
"3656"	67363	11605	65.9375	0	0	4409	25.0511363636364	7146	40.6022727272727	2001
"3657"	67397	5138	39.2213740458015	4461	34.0534351145038	616	4.70229007633588	0	0	2001
"3658"	67405	10337	39.4541984732824	8781	33.5152671755725	1556	5.93893129770992	0	0	2001
"3659"	67413	2449	25.5104166666667	1103	11.4895833333333	572	5.95833333333333	774	8.0625	2001
"3660"	67421	2253	35.203125	1882	29.40625	296	4.625	0	0	2001
"3661"	67439	51378	50.7186574531096	26169	25.8331688055281	11808	11.6564659427443	13401	13.2290227048371	2001
"3662"	67447	47799	46.8617647058824	21908	21.478431372549	10947	10.7323529411765	14935	14.6421568627451	2001
"3663"	67454	31	7.75	23	5.75	8	2	0	0	2001
"3664"	67462	34	6.8	27	5.4	7	1.4	0	0	2001
"3665"	67470	5718	62.8351648351648	3788	41.6263736263736	1799	19.7692307692308	0	0	2001
"3666"	67488	13	2.6	7	1.4	6	1.2	0	0	2001
"3667"	67504	565	62.7777777777778	350	38.8888888888889	215	23.8888888888889	0	0	2001
"3668"	67520	9	3	8	2.66666666666667	1	0.333333333333333	0	0	2001
"3669"	67538	2671	140.578947368421	0	0	0	0	2643	139.105263157895	2001
"3670"	67553	157	22.4285714285714	96	13.7142857142857	61	8.71428571428571	0	0	2001
"3671"	67561	115	23	85	17	30	6	0	0	2001
"3672"	67579	40	20	32	16	8	4	0	0	2001
"3673"	67587	4501	53.5833333333333	3372	40.1428571428571	1043	12.4166666666667	0	0	2001
"3674"	67595	7710	61.68	4890	39.12	2663	21.304	0	0	2001
"3675"	67611	6825	50.9328358208955	3307	24.6791044776119	1488	11.1044776119403	1778	13.2686567164179	2001
"3676"	67637	3492	49.1830985915493	1623	22.8591549295775	822	11.5774647887324	1047	14.7464788732394	2001
"3677"	67645	5068	54.494623655914	3377	36.3118279569892	1691	18.1827956989247	0	0	2001
"3678"	67652	18615	169.227272727273	0	0	0	0	18615	169.227272727273	2001
"3679"	67678	31084	86.1052631578947	14834	41.0914127423823	7072	19.590027700831	8734	24.1939058171745	2001
"3680"	67686	20851	60.7900874635569	10684	31.1486880466472	4787	13.9562682215743	5228	15.2419825072886	2001
"3681"	67694	2660	50.188679245283	1891	35.6792452830189	769	14.5094339622642	0	0	2001
"3682"	67702	6437	60.1588785046729	4319	40.3644859813084	2036	19.0280373831776	0	0	2001
"3683"	67710	34339	83.5498783454988	17905	43.5644768856448	7543	18.352798053528	8836	21.4987834549878	2001
"3684"	67736	580	27.6190476190476	375	17.8571428571429	205	9.76190476190476	0	0	2001
"3685"	67777	9723	48.615	4845	24.225	2370	11.85	2508	12.54	2001
"3686"	67785	3182	62.3921568627451	2196	43.0588235294118	986	19.3333333333333	0	0	2001
"3687"	67793	83	11.8571428571429	55	7.85714285714286	28	4	0	0	2001
"3688"	67801	1402	18.2077922077922	698	9.06493506493507	376	4.88311688311688	328	4.25974025974026	2001
"3689"	67819	25151	63.8350253807107	17777	45.1192893401015	7266	18.4416243654822	0	0	2001
"3690"	67827	123	17.5714285714286	109	15.5714285714286	14	2	0	0	2001
"3691"	67843	18781	70.6052631578947	8603	32.3421052631579	4181	15.718045112782	5674	21.3308270676692	2001
"3692"	67850	26096	85.8421052631579	12946	42.5855263157895	5871	19.3125	6698	22.0328947368421	2001
"3693"	67868	6126	63.1546391752577	2654	27.360824742268	1458	15.0309278350515	2014	20.7628865979381	2001
"3694"	67876	48907	65.9123989218329	25763	34.7210242587601	10873	14.6536388140162	11998	16.1698113207547	2001
"3695"	67892	432	21.6	184	9.2	122	6.1	121	6.05	2001
"3696"	67918	8294	53.1666666666667	7075	45.3525641025641	1116	7.15384615384615	0	0	2001
"3697"	67934	8780	82.0560747663551	0	0	2343	21.8971962616822	6132	57.3084112149533	2001
"3698"	67959	8716	79.9633027522936	3842	35.2477064220183	2000	18.348623853211	2668	24.4770642201835	2001
"3699"	67967	2272	47.3333333333333	1503	31.3125	769	16.0208333333333	0	0	2001
"3700"	67975	1457	47	1006	32.4516129032258	451	14.5483870967742	0	0	2001
"3701"	67983	407	22.6111111111111	185	10.2777777777778	92	5.11111111111111	121	6.72222222222222	2001
"3702"	67991	19294	55.6023054755043	13198	38.0345821325648	6096	17.5677233429395	0	0	2001
"3703"	68007	900	39.1304347826087	771	33.5217391304348	129	5.60869565217391	0	0	2001
"3704"	68023	21338	46.2863340563991	17933	38.9002169197397	2792	6.05639913232104	0	0	2001
"3705"	68031	2830	49.6491228070175	1271	22.2982456140351	646	11.3333333333333	913	16.0175438596491	2001
"3706"	68049	188	17.0909090909091	159	14.4545454545455	29	2.63636363636364	0	0	2001
"3707"	68056	2106	60.1714285714286	1822	52.0571428571429	284	8.11428571428571	0	0	2001
"3708"	68080	5259	57.7912087912088	4412	48.4835164835165	779	8.56043956043956	0	0	2001
"3709"	68098	18255	76.3807531380753	12688	53.0878661087866	5176	21.6569037656904	0	0	2001
"3710"	68106	8555	94.010989010989	0	0	0	0	8427	92.6043956043956	2001
"3711"	68114	5919	54.8055555555556	4037	37.3796296296296	1749	16.1944444444444	0	0	2001
"3712"	68122	2685	83.90625	0	0	0	0	2685	83.90625	2001
"3713"	68130	23234	134.300578034682	0	0	0	0	22548	130.335260115607	2001
"3714"	68155	1221	42.1034482758621	723	24.9310344827586	498	17.1724137931034	0	0	2001
"3715"	68163	451	25.0555555555556	274	15.2222222222222	177	9.83333333333333	0	0	2001
"3716"	68171	238	21.6363636363636	0	0	0	0	238	21.6363636363636	2001
"3717"	68189	4928	48.7920792079208	3196	31.6435643564356	1527	15.1188118811881	63	0.623762376237624	2001
"3718"	68197	14708	45.9625	9759	30.496875	4570	14.28125	0	0	2001
"3719"	68205	4612	43.9238095238095	3117	29.6857142857143	1397	13.3047619047619	0	0	2001
"3720"	68213	1822	20.2444444444444	802	8.91111111111111	430	4.77777777777778	537	5.96666666666667	2001
"3721"	68221	6639	54.8677685950413	5628	46.5123966942149	848	7.00826446280992	0	0	2001
"3722"	68288	329	32.9	207	20.7	122	12.2	0	0	2001
"3723"	68296	31845	83.1462140992167	14204	37.0861618798956	7247	18.9216710182768	9830	25.6657963446475	2001
"3724"	68304	7019	60.5086206896552	3124	26.9310344827586	1645	14.1810344827586	2149	18.5258620689655	2001
"3725"	68312	676	52	428	32.9230769230769	248	19.0769230769231	0	0	2001
"3726"	68338	138433	61.772869254797	71480	31.8964747880411	30379	13.5560017849174	34764	15.5127175368139	2001
"3727"	68346	9559	102.784946236559	0	0	2970	31.9354838709677	6589	70.8494623655914	2001
"3728"	68353	379	29.1538461538462	253	19.4615384615385	126	9.69230769230769	0	0	2001
"3729"	68361	8432	63.8787878787879	5377	40.7348484848485	2785	21.0984848484848	0	0	2001
"3730"	68379	4142	71.4137931034483	2872	49.5172413793103	1109	19.1206896551724	0	0	2001
"3731"	68387	2542	62	2143	52.2682926829268	360	8.78048780487805	0	0	2001
"3732"	68395	10218	64.2641509433962	8545	53.7421383647799	1417	8.91194968553459	0	0	2001
"3733"	68403	30	6	24	4.8	6	1.2	0	0	2001
"3734"	68411	33027	114.677083333333	0	0	10718	37.2152777777778	22045	76.5451388888889	2001
"3735"	68437	235	39.1666666666667	164	27.3333333333333	71	11.8333333333333	0	0	2001
"3736"	68445	2799	73.6578947368421	1789	47.0789473684211	1010	26.5789473684211	0	0	2001
"3737"	68452	26469	77.85	12918	37.9941176470588	6101	17.9441176470588	7324	21.5411764705882	2001
"3738"	68478	61042	44.7194139194139	29250	21.4285714285714	12985	9.51282051282051	18785	13.7619047619048	2001
"3739"	68486	275	30.5555555555556	175	19.4444444444444	100	11.1111111111111	0	0	2001
"3740"	68502	3069	53.8421052631579	1375	24.1228070175439	737	12.9298245614035	909	15.9473684210526	2001
"3741"	68536	195	32.5	116	19.3333333333333	79	13.1666666666667	0	0	2001
"3742"	68544	865	28.8333333333333	584	19.4666666666667	281	9.36666666666667	0	0	2001
"3743"	68551	307	25.5833333333333	196	16.3333333333333	111	9.25	0	0	2001
"3744"	68569	8596	52.7361963190184	3799	23.3067484662577	2065	12.6687116564417	2709	16.6196319018405	2001
"3745"	68577	2409	48.18	1102	22.04	563	11.26	744	14.88	2001
"3746"	68585	26115	62.4760765550239	11747	28.1028708133971	5948	14.2296650717703	8082	19.3349282296651	2001
"3747"	68593	16666	63.6106870229008	7812	29.8167938931298	3726	14.2213740458015	4691	17.9045801526718	2001
"3748"	68619	223	44.6	157	31.4	66	13.2	0	0	2001
"3749"	68627	222	27.75	145	18.125	77	9.625	0	0	2001
"3750"	68635	332	33.2	228	22.8	104	10.4	0	0	2001
"3751"	68650	2483	43.5614035087719	1165	20.4385964912281	609	10.6842105263158	695	12.1929824561404	2001
"3752"	68676	36124	67.3955223880597	18885	35.2332089552239	8474	15.8097014925373	8765	16.3526119402985	2001
"3753"	68700	5953	57.2403846153846	2572	24.7307692307692	1498	14.4038461538462	1883	18.1057692307692	2001
"3754"	68726	296	32.8888888888889	192	21.3333333333333	104	11.5555555555556	0	0	2001
"3755"	68759	10720	56.4210526315789	4985	26.2368421052632	2568	13.5157894736842	3132	16.4842105263158	2001
"3756"	68791	139	17.375	94	11.75	45	5.625	0	0	2001
"3757"	68809	8601	42.1617647058824	3823	18.7401960784314	2024	9.92156862745098	2697	13.2205882352941	2001
"3758"	68825	474	31.6	305	20.3333333333333	169	11.2666666666667	0	0	2001
"3759"	68833	348	17.4	164	8.2	87	4.35	97	4.85	2001
"3760"	68841	2405	38.7903225806452	1006	16.2258064516129	563	9.08064516129032	836	13.4838709677419	2001
"3761"	68858	460	16.4285714285714	327	11.6785714285714	133	4.75	0	0	2001
"3762"	68866	2528	32	1763	22.3164556962025	765	9.68354430379747	0	0	2001
"3763"	68874	649	19.0882352941176	442	13	207	6.08823529411765	0	0	2001
"3764"	68882	2392	31.8933333333333	1580	21.0666666666667	812	10.8266666666667	0	0	2001
"3765"	68890	3825	56.25	1721	25.3088235294118	937	13.7794117647059	1151	16.9264705882353	2001
"3766"	68908	1318	34.6842105263158	884	23.2631578947368	434	11.4210526315789	0	0	2001
"3767"	68916	7761	33.7434782608696	5222	22.704347826087	2526	10.9826086956522	0	0	2001
"3768"	68924	5557	81.7205882352941	0	0	0	0	5485	80.6617647058823	2001
"3769"	68932	3772	28.5757575757576	2522	19.1060606060606	1250	9.46969696969697	0	0	2001
"3770"	68940	460	25.5555555555556	264	14.6666666666667	91	5.05555555555556	105	5.83333333333333	2001
"3771"	68957	984	49.2	696	34.8	288	14.4	0	0	2001
"3772"	68965	1940	40.4166666666667	1380	28.75	560	11.6666666666667	0	0	2001
"3773"	68973	2325	32.2916666666667	1477	20.5138888888889	848	11.7777777777778	0	0	2001
"3774"	68981	687	34.35	487	24.35	200	10	0	0	2001
"3775"	68999	5370	55.9375	3839	39.9895833333333	1508	15.7083333333333	0	0	2001
"3776"	69005	9328	42.9861751152074	6660	30.6912442396313	2668	12.294930875576	0	0	2001
"3777"	69013	2770	28.8541666666667	1885	19.6354166666667	885	9.21875	0	0	2001
"3778"	69021	2536	33.8133333333333	1763	23.5066666666667	773	10.3066666666667	0	0	2001
"3779"	69039	10619	40.8423076923077	7355	28.2884615384615	3264	12.5538461538462	0	0	2001
"3780"	69047	8437	84.37	0	0	0	0	8437	84.37	2001
"3781"	69062	7298	97.3066666666667	0	0	0	0	7298	97.3066666666667	2001
"3782"	69070	10269	47.5416666666667	4736	21.9259259259259	2285	10.5787037037037	3229	14.9490740740741	2001
"3783"	69088	478	43.4545454545455	332	30.1818181818182	146	13.2727272727273	0	0	2001
"3784"	69104	134	33.5	119	29.75	15	3.75	0	0	2001
"3785"	69112	126	18	86	12.2857142857143	40	5.71428571428571	0	0	2001
"3786"	69120	10625	66.40625	7664	47.9	2926	18.2875	0	0	2001
"3787"	69138	579	64.3333333333333	403	44.7777777777778	176	19.5555555555556	0	0	2001
"3788"	69146	3158	50.1269841269841	1555	24.6825396825397	731	11.6031746031746	872	13.8412698412698	2001
"3789"	69153	26	6.5	19	4.75	7	1.75	0	0	2001
"3790"	69161	220	24.4444444444444	193	21.4444444444444	27	3	0	0	2001
"3791"	69179	670	37.2222222222222	424	23.5555555555556	246	13.6666666666667	0	0	2001
"3792"	69195	4521	44.3235294117647	3857	37.8137254901961	550	5.3921568627451	0	0	2001
"3793"	69203	1088	49.4545454545455	783	35.5909090909091	305	13.8636363636364	0	0	2001
"3794"	69211	1254	36.8823529411765	1104	32.4705882352941	150	4.41176470588235	0	0	2001
"3795"	69229	11275	55.5418719211823	5638	27.7733990147783	2552	12.5714285714286	3041	14.9802955665025	2001
"3796"	69237	238	19.8333333333333	182	15.1666666666667	56	4.66666666666667	0	0	2001
"3797"	69245	279	34.875	159	19.875	120	15	0	0	2001
"3798"	69252	535	66.875	458	57.25	77	9.625	0	0	2001
"3799"	69260	4869	44.6697247706422	3148	28.8807339449541	1717	15.7522935779817	0	0	2001
"3800"	69278	6201	45.2627737226277	5678	41.4452554744526	523	3.81751824817518	0	0	2001
"3801"	69286	9660	83.2758620689655	0	0	3386	29.1896551724138	6274	54.0862068965517	2001
"3802"	69310	5922	131.6	0	0	0	0	5740	127.555555555556	2001
"3803"	69328	1094	57.5789473684211	0	0	0	0	1094	57.5789473684211	2001
"3804"	69336	675	37.5	455	25.2777777777778	220	12.2222222222222	0	0	2001
"3805"	69344	140	35	98	24.5	42	10.5	0	0	2001
"3806"	69369	16244	47.4970760233918	11483	33.5760233918129	4761	13.9210526315789	0	0	2001
"3807"	69377	8735	50.2011494252874	5860	33.6781609195402	2875	16.5229885057471	0	0	2001
"3808"	69385	2801	43.0923076923077	1903	29.2769230769231	864	13.2923076923077	0	0	2001
"3809"	69393	7661	50.4013157894737	5329	35.0592105263158	2283	15.0197368421053	0	0	2001
"3810"	69401	7024	101.797101449275	0	0	3	0.0434782608695652	7021	101.753623188406	2001
"3811"	69419	15228	61.1566265060241	10152	40.7710843373494	5076	20.3855421686747	0	0	2001
"3812"	69427	24259	123.142131979695	0	0	0	0	23293	118.238578680203	2001
"3813"	69435	11885	55.7981220657277	8014	37.6244131455399	3644	17.1079812206573	0	0	2001
"3814"	69450	10696	63.2899408284024	7465	44.1715976331361	3017	17.8520710059172	0	0	2001
"3815"	69468	8878	128.666666666667	0	0	0	0	8667	125.608695652174	2001
"3816"	69484	9193	58.9294871794872	4570	29.2948717948718	2035	13.0448717948718	2408	15.4358974358974	2001
"3817"	69492	151	18.875	128	16	23	2.875	0	0	2001
"3818"	69500	738	36.9	499	24.95	239	11.95	0	0	2001
"3819"	69518	3724	47.1392405063291	2588	32.7594936708861	1136	14.379746835443	0	0	2001
"3820"	69526	2768	52.2264150943396	1786	33.6981132075472	982	18.5283018867925	0	0	2001
"3821"	69534	2566	111.565217391304	0	0	0	0	2566	111.565217391304	2001
"3822"	69542	457	28.5625	355	22.1875	102	6.375	0	0	2001
"3823"	69567	47	9.4	38	7.6	9	1.8	0	0	2001
"3824"	69575	4632	37.056	3234	25.872	1331	10.648	0	0	2001
"3825"	69583	9295	59.5833333333333	4294	27.525641025641	2109	13.5192307692308	2892	18.5384615384615	2001
"3826"	69591	3186	44.8732394366197	2283	32.1549295774648	903	12.7183098591549	0	0	2001
"3827"	69609	2887	64.1555555555556	0	0	0	0	2887	64.1555555555556	2001
"3828"	69617	2911	42.8088235294118	1965	28.8970588235294	946	13.9117647058824	0	0	2001
"3829"	69625	11855	43.7453874538745	7758	28.6273062730627	3891	14.3579335793358	0	0	2001
"3830"	69633	683	52.5384615384615	507	39	176	13.5384615384615	0	0	2001
"3831"	69641	9720	50.625	4544	23.6666666666667	2152	11.2083333333333	3024	15.75	2001
"3832"	69666	32843	50.3726993865031	16121	24.7254601226994	6986	10.7147239263804	8712	13.361963190184	2001
"3833"	69674	14654	47.5779220779221	7494	24.3311688311688	3060	9.93506493506493	4100	13.3116883116883	2001
"3834"	69682	2341	53.2045454545455	1515	34.4318181818182	807	18.3409090909091	0	0	2001
"3835"	69690	6022	44.6074074074074	4271	31.637037037037	1751	12.9703703703704	0	0	2001
"3836"	69708	4925	37.3106060606061	3331	25.2348484848485	1462	11.0757575757576	0	0	2001
"3837"	69724	1678	34.2448979591837	1132	23.1020408163265	497	10.1428571428571	0	0	2001
"3838"	69732	235	39.1666666666667	194	32.3333333333333	41	6.83333333333333	0	0	2001
"3839"	69757	141	70.5	114	57	27	13.5	0	0	2001
"3840"	69765	2214	44.28	1451	29.02	763	15.26	0	0	2001
"3841"	69773	158	31.6	140	28	18	3.6	0	0	2001
"3842"	69781	81	13.5	76	12.6666666666667	5	0.833333333333333	0	0	2001
"3843"	69799	19400	77.9116465863454	9922	39.8473895582329	4351	17.4738955823293	5127	20.5903614457831	2001
"3844"	69807	4351	48.8876404494382	1924	21.6179775280899	977	10.9775280898876	1378	15.4831460674157	2001
"3845"	69815	3005	39.5394736842105	2560	33.6842105263158	445	5.85526315789474	0	0	2001
"3846"	69823	5930	55.4205607476636	77	0.719626168224299	1046	9.77570093457944	4807	44.9252336448598	2001
"3847"	69849	2458	40.9666666666667	1625	27.0833333333333	794	13.2333333333333	0	0	2001
"3848"	69856	2576	56	0	0	0	0	2576	56	2001
"3849"	69872	510	63.75	314	39.25	196	24.5	0	0	2001
"3850"	69880	477	23.85	272	13.6	205	10.25	0	0	2001
"3851"	69914	1735	32.1296296296296	1130	20.9259259259259	605	11.2037037037037	0	0	2001
"3852"	69922	62	10.3333333333333	49	8.16666666666667	13	2.16666666666667	0	0	2001
"3853"	69948	868	66.7692307692308	560	43.0769230769231	308	23.6923076923077	0	0	2001
"3854"	69955	1212	44.8888888888889	766	28.3703703703704	446	16.5185185185185	0	0	2001
"3855"	69971	3981	38.2788461538462	2721	26.1634615384615	1226	11.7884615384615	0	0	2001
"3856"	69989	1630	31.3461538461538	693	13.3269230769231	392	7.53846153846154	545	10.4807692307692	2001
"3857"	69997	41	10.25	39	9.75	2	0.5	0	0	2001
"3858"	70003	526	47.8181818181818	384	34.9090909090909	142	12.9090909090909	0	0	2001
"3859"	70011	775	43.0555555555556	478	26.5555555555556	297	16.5	0	0	2001
"3860"	70029	133	14.7777777777778	80	8.88888888888889	53	5.88888888888889	0	0	2001
"3861"	70037	35	5.83333333333333	19	3.16666666666667	16	2.66666666666667	0	0	2001
"3862"	70045	532	28	302	15.8947368421053	230	12.1052631578947	0	0	2001
"3863"	70052	213	53.25	127	31.75	86	21.5	0	0	2001
"3864"	70078	297	42.4285714285714	187	26.7142857142857	110	15.7142857142857	0	0	2001
"3865"	70086	73	12.1666666666667	53	8.83333333333333	20	3.33333333333333	0	0	2001
"3866"	70094	859	33.0384615384615	496	19.0769230769231	335	12.8846153846154	0	0	2001
"3867"	70110	3737	41.9887640449438	2434	27.3483146067416	1303	14.6404494382022	0	0	2001
"3868"	70128	242	22	152	13.8181818181818	90	8.18181818181818	0	0	2001
"3869"	70136	5192	76.3529411764706	0	0	0	0	4960	72.9411764705882	2001
"3870"	70169	26	4.33333333333333	19	3.16666666666667	7	1.16666666666667	0	0	2001
"3871"	70177	2968	43.6470588235294	1462	21.5	771	11.3382352941176	735	10.8088235294118	2001
"3872"	70185	216	30.8571428571429	137	19.5714285714286	79	11.2857142857143	0	0	2001
"3873"	70193	17	5.66666666666667	12	4	5	1.66666666666667	0	0	2001
"3874"	70201	84	16.8	59	11.8	25	5	0	0	2001
"3875"	70227	39	7.8	29	5.8	10	2	0	0	2001
"3876"	70243	285	23.75	167	13.9166666666667	118	9.83333333333333	0	0	2001
"3877"	70250	171	11.4	0	0	0	0	171	11.4	2001
"3878"	70268	280	23.3333333333333	226	18.8333333333333	54	4.5	0	0	2001
"3879"	70276	517	20.68	0	0	157	6.28	359	14.36	2001
"3880"	70292	12	4	5	1.66666666666667	7	2.33333333333333	0	0	2001
"3881"	70300	160	26.6666666666667	134	22.3333333333333	26	4.33333333333333	0	0	2001
"3882"	70318	50	7.14285714285714	29	4.14285714285714	21	3	0	0	2001
"3883"	70326	123	11.1818181818182	77	7	46	4.18181818181818	0	0	2001
"3884"	70334	190	31.6666666666667	108	18	82	13.6666666666667	0	0	2001
"3885"	70359	58	11.6	33	6.6	25	5	0	0	2001
"3886"	70367	33	5.5	20	3.33333333333333	13	2.16666666666667	0	0	2001
"3887"	70375	55	7.85714285714286	34	4.85714285714286	21	3	0	0	2001
"3888"	70383	19	9.5	12	6	7	3.5	0	0	2001
"3889"	70409	175	19.4444444444444	101	11.2222222222222	74	8.22222222222222	0	0	2001
"3890"	70417	252	21	152	12.6666666666667	100	8.33333333333333	0	0	2001
"3891"	70425	822	21.0769230769231	500	12.8205128205128	321	8.23076923076923	1	0.0256410256410256	2001
"3892"	70433	50	8.33333333333333	28	4.66666666666667	22	3.66666666666667	0	0	2001
